Atom Smasher,Romik,ATOMSM,118,0,C,,,Romik,183,,,,,,,,,
Birds Of Prey,Romik,BIRDS,118,0,C,,,Romik,183,,,,,,,,,
Caterpillar,Romik,CATER,118,0,C,,,Romik,183,,,,,,,,,
Holy Horrors,Romik,HOLY,118,0,C,,,Romik,183,,,,,,,,,
Shark Attack,Romik,SHARK,118,0,C,,,Romik,183,,,,,,,,,
WeetabixVersusTheTitchies,Romik,WHEETAB,118,0,C,Weetabix Vs The Titchies,,Romik,183,,,,,,,,,
Renegade Robots,Senator,ROBOTS,119,0,C,,,Senator,184,,,,,,,,,
Empire,Shards,EMPIRE,119,0,C,,,Shards,184,,,,,,,,,
Galilee,Shards,GALILEE,119,2,C,,,Shards,185,,,,,,,,,
Mystery Of The Java Star,Shards,JAVA,119,0,C,,,Shards,184,,,,,,,,,
Operation Safras,Shards,OPSAFR,119,2,C,,,Shards,185,,,,,,,,,
Pettigrews Diary,Shards,P-DIARY,119,0,C,,,Shards,184,,,,,,,,,
Whoopsy,Shards,WHOOPSY,119,2,C,,,Shards,185,,,,,,,,,
Woodbury End,Shards,WOOD,119,2,C,,,Shards,185,,,,,,,,,
Selladore Tales Black River Quest,Sherston Software,MENU,78,0,C,Black River Quest,,Sherston Software,131,,,,,,,,,
Stig of the Dump,Sherston Software,!BOOT,77,2,S,,,Sherston Software,130,,,,,,,,,
Worst Witch,Sherston Software,WWITCH,77,0,C,,,Sherston Software,129,,,,,,,,,
ArcPinball,Shibumi Soft,BOOT1,120,0,C,,,Shibumi Soft,186,,,,,,,,,
Hangman,Sigma Soft,HANGMAN,119,0,C,,,Sigma Soft,184,,,,,,,,,
Video Classics,Silverbird,CLASSIC,119,0,C,,,Silverbird,184,,,,,,,,,
Honeybug,Silverlind,HONEY,120,2,C,,,Silverlind,187,,,,,,,,,
Passport To Death,Silverlind,PASSPOR,120,2,C,,,Silverlind,187,,,,,,,,,
Pentiles,Silverlind,PENTINS,120,2,C,,,Silverlind,187,,,,,,,,,
Towntest,Silverlind,TOWNTES,120,2,C,,,Silverlind,187,,,,,,,,,
Bored of the Rings,Silversoft,BORED,12,0,C,,,Silversoft,18,,,,,,,,,
French on the Run,Silversoft,FOTR,12,0,C,,,Silversoft,18,,,,,,,,,
Castaway,Simonsoft,ISLAND,120,2,C,,,Simonsoft,187,,,,,,,,,
Purple Crystal Of The Heavens,Soft Rock Software,PURPLE,120,2,C,,,SoftRock Software,187,,,,,,,,,
Sacred Pyramid,Soft Rock Software,SACRED,120,2,C,,,SoftRock Software,187,,,,,,,,,
Eye Of Zolton,Softek,EYE,120,2,C,,,Softek,187,,,,,,,,,
Five Stones Of Anadon,Softek,ANADON,120,2,C,,,Softek,187,,,,,,,,,
Electro Freddy,Softspot,EF1,59,0,C,,,Softspot,95,,,,,,,,,
Fruity Freddy,Softspot,FREDDY,59,0,S,,,Softspot,95,,,,,,,,,
Funfair,Softspot,FUNFAIR,59,0,S,,,Softspot,95,,,,,,,,,
Heist,Softspot,HEIST,59,0,S,,,Softspot,95,,,,,,,,,
Transistor's Revenge,Softspot,Revenge,59,0,S,,,Softspot,95,,,,,,,,,
Apollo,Software Invasion,APOLLO,60,0,C,,,Software Invasion,96,,,,,,,,,
Attack On Alpha Centauri,Software Invasion,ALPHA,60,0,C,Alpha Centauri,,Software Invasion,96,,,,,,,,,
Blackjack,Software Invasion,BLACKJ,60,0,C,,,Software Invasion,96,,,,,,,,,
Blitzkrieg,Software Invasion,BLITZ,60,0,C,,,Software Invasion,96,,,,,,,,,
Chip Buster,Software Invasion,LOADER,60,2,C,,,Software Invasion,97,,,,,,,,,
Eagles Wing,Software Invasion,EAGLE,60,2,C,,,Software Invasion,97,,,,,,,,,
Galaxian,Software Invasion,GALAXIN,60,0,C,,,Software Invasion,96,,,,,,,,,
Gunsmoke,Software Invasion,GUNSMOK,60,0,C,,,Software Invasion,96,,,,,,,,,
Jet Boat,Software Invasion,JETLOGO,60,2,C,,,Software Invasion,97,,,,,,,,,
Spooks And Spiders,Software Invasion,SPOOKS,60,2,C,Spooks & Spiders,,Software Invasion,97,,,,,,,,,
Stairway To Hell,Software Invasion,HELL,60,2,C,,,Software Invasion,97,,,,,,,,,
Star Maze,Software Invasion,S-MAZE,60,0,C,,,Software Invasion,96,,,,,,,,,
Street Machine,Software Invasion,STREET,60,2,C,,,Software Invasion,97,,,,,,,,,
Super Pool,Software Invasion,POOL,60,0,C,,,Software Invasion,96,,,,,,,,,
Vortex,Software Invasion,VORTEX,60,0,C,,,Software Invasion,96,,,,,,,,,
Crypt Capers,Software Projects,CCAPERS,121,0,C,,,Software Projects,188,,,,,,,,,
Ewgeebez,Software Projects,EWGEEBZ,121,0,C,,,Software Projects,188,,,,,,,,,
Karls Cavern,Software Projects,KARL,121,0,C,,,Software Projects,188,,,,,,,,,
Ledgeman,Software Projects,Ledge,121,0,C,,,Software Projects,188,,,,,,,,,
Legion Adventure,Software Projects,LEGION,121,2,C,,,Software Projects,189,,,,,,,,,
Lode Runner,Software Projects,LODERUN,121,2,C,,,Software Projects,189,,,,,,,,,
Manic Miner,Software Projects,Manic,121,0,C,,,Software Projects,188,,,,,,,,,
Manic Miner 2021,Software Projects,MANIC20,121,2,S,,,Software Projects,189,,,,,,,,,
Nutcraka,Software Projects,NCRACKR,121,0,C,,,Software Projects,188,,,,,,,,,
Gateway To The Skies,Solar Soft,GATEWAY,121,0,C,,,Solar Soft,188,,,,,,,,,
Nightmare,Southway Software,NIGHTMR,121,0,C,,,Southway Software,188,,,,,,,,,
Bun Fun,Squirrel Software,BUNFUN,121,0,C,,,Squirrel Software,188,,,,,,,,,
Super Golf,Squirrel Software,GOLF,121,2,C,,,Squirrel Software,189,,,,,,,,,
Savage Pond,Starcade,SAVAGE,121,2,C,,,Starcade,189,,,,,,,,,
Darts,Statasoft,DARTS,122,0,C,,,Statasoft,190,,,,,,,,,
Ludo,Statasoft,LUDO,122,0,C,,,Statasoft,191,,,,,,,,,
Pentominoes,Statasoft,pent,122,0,C,,,Statasoft,191,,,,,,,,,
Poker Dice,Statasoft,POKER,122,0,C,,,Statasoft,191,,,,,,,,,
Flight Path,Storm Software,FLIGHT,122,0,C,,,Storm Software,191,,,,,,,,,
Bee Beater,Sulis Software,BBEATER,121,2,C,,,Sulis Software,189,,,,,,,,,
2002,Superior Software,2002,61,2,C,,,Superior Software,99,,,,,,,,,
Airlift,Superior Software,AIRLIFT,63,0,C,,,Superior Software,102,,,,,,,,,
Alien Dropout,Superior Software,DROPOUT,61,0,C,,,Superior Software,98,,,,,,,,,
Battle Tank,Superior Software,BTANK,61,2,C,,,Superior Software,99,,,,,,,,,
BMX on The Moon,Superior Software,MOON,62,2,C,,,Superior Software,101,,,,,,,,,
Bone Cruncher,Superior Software,BONE,64,2,S,,,Superior Software,105,,,,,,,,,
BorisInTheUnderworld,Superior Software,BUNDER,62,0,C,Boris Underworld,,Superior Software,100,,,,,,,,,
Centipede,Superior Software,CENTIPE,61,0,C,,,Superior Software,98,,,,,,,,,
Chess,Superior Software,CHESS,62,2,C,,,Superior Software,101,,,,,,,,,
Citadel,Superior Software,CITADEL,64,0,C,,,Superior Software,104,,,,,,,,,
Colditz Adventure,Superior Software,COLDITZ,62,0,C,Colditz Adv,,Superior Software,100,,,,,,,,,
Cosmic Kidnap,Superior Software,COSMIC,61,0,C,,,Superior Software,98,,,,,,,,,
Crazy Painter,Superior Software,CRAZY,61,0,C,,,Superior Software,98,,,,,,,,,
Cribbage,Superior Software,CRIBBAG,61,2,C,,,Superior Software,99,,,,,,,,,
Darts,Superior Software,DARTS,62,0,C,,,Superior Software,100,,,,,,,,,
Deathstar,Superior Software,DEATHST,63,0,C,,,Superior Software,102,,,,,,,,,
Draughts,Superior Software,DRAUGHT,61,2,C,,,Superior Software,99,,,,,,,,,
Elixir,Superior Software,ELIXIR,64,0,C,,,Superior Software,104,,,,,,,,,
Fairground,Superior Software,FAIR,61,0,C,,,Superior Software,98,,,,,,,,,
Frogger,Superior Software,FROGGER,61,0,C,,,Superior Software,98,,,,,,,,,
Fruit Machine,Superior Software,FRUIT,61,0,C,,,Superior Software,98,,,,,,,,,
Galaxians,Superior Software,GALAXIA,61,0,C,,,Superior Software,98,,,,,,,,,
Gideon's Gamble,Superior Software,GIDEON,62,0,C,,,Superior Software,100,,,,,,,,,
Gnasher,Superior Software,GNASHER,61,2,C,,,Superior Software,99,,,,,,,,,
Hunchback,Superior Software,HUNCH,61,0,C,,,Superior Software,98,,,,,,,,,
Jeremy Goes Jumping,Superior Software,JEREMY,62,0,C,,,Superior Software,100,,,,,,,,,
Karate Combat,Superior Software,KARATE,63,0,C,,,Superior Software,102,,,,,,,,,
Kix,Superior Software,KIX,63,2,C,,,Superior Software,103,,,,,,,,,
Ladder Maze,Superior Software,LMAZE,61,2,C,,,Superior Software,99,,,,,,,,,
Lost City,Superior Software,LOST,62,0,C,,,Superior Software,100,,,,,,,,,
Missile Strike,Superior Software,MISSILE,62,2,C,,,Superior Software,101,,,,,,,,,
Moon Mission,Superior Software,MOONMIS,62,2,C,,,Superior Software,101,,,,,,,,,
Mr.Wiz,Superior Software,MRWIZ,63,0,C,,,Superior Software,102,,,,,,,,,
Mutant Spiders,Superior Software,MUTANT,62,2,C,,,Superior Software,101,,,,,,,,,
Neutron,Superior Software,NEUTRON,62,0,C,,,Superior Software,100,,,,,,,,,
Overdrive,Superior Software,OVERDRI,63,2,C,,,Superior Software,103,,,,,,,,,
Percy Penguin,Superior Software,PERCY,62,2,C,,,Superior Software,101,,,,,,,,,
Planetarium,Superior Software,PLANET,61,2,C,,,Superior Software,99,,,,,,,,,
QBert,Superior Software,Q-BERT,62,2,C,Q*Bert,,Superior Software,101,,,,,,,,,
Repton,Superior Software,REPTON,63,2,C,,,Superior Software,103,,,,,,,,,
Repton 2,Superior Software,REPT2,63,2,C,,,Superior Software,103,,,,,,,,,
Reversi,Superior Software,REVERSI,61,2,C,,,Superior Software,99,,,,,,,,,
Road Runner,Superior Software,ROAD,61,0,C,,,Superior Software,98,,,,,,,,,
Rocky,Superior Software,ROCKY,61,0,C,,,Superior Software,98,,,,,,,,,
SmashGrab,Superior Software,SMASH,62,2,C,Smash & Grab,,Superior Software,101,,,,,,,,,
Space Fighter,Superior Software,SPACEFI,61,0,C,,,Superior Software,98,,,,,,,,,
Space Invaders,Superior Software,INVADER,61,2,C,,,Superior Software,99,,,,,,,,,
Space Pilot,Superior Software,PILOT1,63,0,C,,,Superior Software,102,,,,,,,,,
Spellbinder,Superior Software,SPELLBN,64,0,C,,,Superior Software,104,,,,,,,,,
Spitfire Command,Superior Software,SPITCOM,61,2,C,,,Superior Software,99,,,,,,,,,
Star Battle,Superior Software,STARBAT,61,0,C,,,Superior Software,98,,,,,,,,,
Star Striker,Superior Software,STAR,63,0,C,,,Superior Software,102,,,,,,,,,
Star Warp,Superior Software,SWARP,62,0,C,,,Superior Software,100,,,,,,,,,
StarTrekAdventure,Superior Software,StarTrk,62,0,C,Star Trek Adv,,Superior Software,100,,,,,,,,,
Stranded,Superior Software,STRANDE,62,0,C,,,Superior Software,100,,,,,,,,,
Syncron,Superior Software,SYNCRON,63,2,C,,,Superior Software,103,,,,,,,,,
Tempest,Superior Software,TEMPEST,63,0,C,,,Superior Software,102,,,,,,,,,
Thrust,Superior Software,THRUST,63,2,C,,,Superior Software,103,,,,,,,,,
Thrust(ExtraMissionsHack),Superior Software,THRUSXM,63,2,C,Thrust Xtra,,Superior Software,103,,,,,,,,,
Wallaby,Superior Software,WALLABY,63,2,C,,,Superior Software,103,,,,,,,,,
Winged Warlords,Superior Software,WARLORD,62,2,C,,,Superior Software,101,,,,,,,,,
Zany Kong Junior,Superior Software,ZANY,63,0,C,,,Superior Software,102,,,,,,,,,
Around The World in 40 Screens,Superior Software & Acornsoft,A.REPTON,67,0,C,,,Superior&Acornsoft,110,,,,,,,,,
Ballistix,Superior Software & Acornsoft,BALLS,68,0,C,,,Superior&Acornsoft,112,,,,,,,,,
Barbarian II Dungeon Of Drax,Superior Software & Acornsoft,BDODINS,68,2,C,,,Superior&Acornsoft,113,,,,,,,,,
BarbarianTheUltimateWarrior,Superior Software & Acornsoft,BARB,68,2,C,Barbarian,,Superior&Acornsoft,113,,,,,,,,,
Baron,Superior Software & Acornsoft,BARON,65,2,C,,,Superior&Acornsoft,107,,,,,,,,,
By Fair Means or Foul,Superior Software & Acornsoft,BFMOFin,68,0,S,,,Superior&Acornsoft,112,,,,,,,,,
Camelot,Superior Software & Acornsoft,CAMELOT,65,0,C,,,Superior&Acornsoft,106,,,,,,,,,
Citadel 2,Superior Software & Acornsoft,CITMENU,65,2,C,,,Superior&Acornsoft,107,,,,,,,,,
Codename Droid,Superior Software & Acornsoft,Cdroid,66,0,C,,,Superior&Acornsoft,108,,,,,,,,,
Cosmic Camouflage,Superior Software & Acornsoft,COSMIC,66,0,C,,,Superior&Acornsoft,108,,,,,,,,,
Crazee Rider,Superior Software & Acornsoft,CRAZEE,66,2,C,,,Superior&Acornsoft,109,,,,,,,,,
Cyborg Warriors,Superior Software & Acornsoft,CYBLOAD,71,0,C,,,Superior&Acornsoft,119,,,,,,,,,
Exile,Superior Software & Acornsoft,EXILE,70,2,C,,,Superior&Acornsoft,118,,,,,,,,,
Galaforce,Superior Software & Acornsoft,GALAF0,66,0,C,,,Superior&Acornsoft,108,,,,,,,,,
Galaforce 2 Aliens Revenge,Superior Software & Acornsoft,GALA2,66,2,C,Galaforce II,,Superior&Acornsoft,109,,,,,,,,,
Grand Prix Construction Set,Superior Software & Acornsoft,GRANDPX,66,2,C,,,Superior&Acornsoft,109,,,,,,,,,
Hostages,Superior Software & Acornsoft,HOSTAGE,71,0,C,,,Superior&Acornsoft,119,,,,,,,,,
Hyperball,Superior Software & Acornsoft,HYPER,71,2,C,,,Superior&Acornsoft,120,,,,,,,,,
Last Ninja,Superior Software & Acornsoft,NINJA,70,0,C,The LastNinja,,Superior&Acornsoft,116,,,,,,,,,
Last Ninja 2,Superior Software & Acornsoft,NINJA,70,2,C,The Last Ninja 2,,Superior&Acornsoft,118,,,,,,,,,
Life Of Repton,Superior Software & Acornsoft,L.REPTON,67,2,C,,,Superior&Acornsoft,111,,,,,,,,,
Master Break,Superior Software & Acornsoft,SNOOKER,72,2,C,,,Superior&Acornsoft,122,,,,,,,,,
Palace Of Magic,Superior Software & Acornsoft,PALACE,65,0,C,,,Superior&Acornsoft,106,,,,,,,,,
Perplexity,Superior Software & Acornsoft,PERP0,69,0,C,,,Superior&Acornsoft,114,,,,,,,,,
Pipeline,Superior Software & Acornsoft,PIPELIN,65,0,C,,,Superior&Acornsoft,106,,,,,,,,,
Predator,Superior Software & Acornsoft,PRED,66,2,C,,,Superior&Acornsoft,246,,,,,,,,,
Quest,Superior Software & Acornsoft,QUEST,65,2,C,,,Superior&Acornsoft,107,,,,,,,,,
Question Of Sport,Superior Software & Acornsoft,QOFS,69,2,C,,,Superior&Acornsoft,115,,,,,,,,,
Qwak,Superior Software & Acornsoft,QWAK,68,2,C,Qwak!,,Superior&Acornsoft,113,,,,,,,,,
Ravenskull,Superior Software & Acornsoft,RAVEN,65,0,C,,,Superior&Acornsoft,106,,,,,,,,,
Repton 3,Superior Software & Acornsoft,REPTON,67,0,C,,,Superior&Acornsoft,110,,,,,,,,,
Repton Thru Time,Superior Software & Acornsoft,T.REPTON,67,2,C,,,Superior&Acornsoft,111,,,,,,,,,
Ricochet,Superior Software & Acornsoft,RICOCHE,69,0,C,,,Superior&Acornsoft,114,,,,,,,,,
SimCity,Superior Software & Acornsoft,SIMCITY,70,0,C,,,Superior&Acornsoft,117,,,,,,,,,
Spycat,Superior Software & Acornsoft,SPYCAT,65,0,C,,,Superior&Acornsoft,106,,,,,,,,,
Starport,Superior Software & Acornsoft,STAR,65,2,C,,,Superior&Acornsoft,107,,,,,,,,,
Strykers Run,Superior Software & Acornsoft,MENU,66,0,C,,,Superior&Acornsoft,108,,,,,,,,,
Superior Soccer,Superior Software & Acornsoft,SOCCER,69,0,C,,,Superior&Acornsoft,114,,,,,,,,,
Tactic,Superior Software & Acornsoft,TACINST,71,0,C,,,Superior&Acornsoft,119,,,,,,,,,
Uggies Garden,Superior Software & Acornsoft,GBOOT,72,0,S,,,Superior&Acornsoft,121,,,,,,,,,
Vertigo,Superior Software & Acornsoft,VERTIGO,71,2,C,,,Superior&Acornsoft,120,,,,,,,,,
Crazy Caves,Swift,CRAZY,122,2,C,,,Swift,192,,,,,,,,,
Diamonds,Swift,DIMOND,122,2,C,,,Swift,192,,,,,,,,,
Prison,Swift,PRISON,122,2,C,,,Swift,192,,,,,,,,,
Scramble,Swift,SCRAM,122,2,C,,,Swift,192,,,,,,,,,
Lazer Cycle,System 3,LC,122,0,C,,,System 3,191,,,,,,,,,
Sub Strike,TDS,SUBSTRI,123,0,C,,,TDS,193,,,,,,,,,
Blocker,Thor,BLOCKER,123,0,C,,,Thor,193,,,,,,,,,
Desperate Dans Dungeon,Thor,DAN1,123,0,C,,,Thor,193,,,,,,,,,
Painter,Thor,PAINTER,123,0,C,,,Thor,193,,,,,,,,,
Wonderworm,Thor,WWORM,123,0,C,,,Thor,193,,,,,,,,,
Grid Iron,Top Ten,GRIDIRO,73,0,C,,,Top Ten,123,,,,,,,,,
Network,Top Ten,NETWORK,73,0,C,,,Top Ten,123,,,,,,,,,
Pandemonium,Top Ten,PANDEMO,73,0,C,,,Top Ten,123,,,,,,,,,
Warehouse,Top Ten,WAREHOU,73,0,C,,,Top Ten,123,,,,,,,,,
Yoyo,Top Ten,YOYOLO,73,0,C,Yoyo!,,Top Ten,123,,,,,,,,,
Secret River,Triffid Software Research,CHOOSE,123,2,C,,,Triffid Software,194,,,,,,,,,
Alphatron,Tynesoft,ALPHA,133,2,C,,,Tynesoft,210,,,,,,,,,
Auf Wiedersehen Pet,Tynesoft,AUF,133,0,C,,,Tynesoft,209,,,,,,,,,
Beverly Hills Cop,Tynesoft,BHC,137,0,C,,,Tynesoft,217,,,,,,,,,
Big KO,Tynesoft,BOXING,135,0,C,,,Tynesoft,213,,,,,,,,,
Boulderdash,Tynesoft,BOULDER,135,0,C,,,Tynesoft,213,,,,,,,,,
Bozo The Brave,Tynesoft,BOZO1,134,2,C,,,Tynesoft,212,,,,,,,,,
Buffalo Bills Rodeo Games,Tynesoft,RODEO,137,2,C,,,Tynesoft,218,,,,,,,,,
Circus Games,Tynesoft,loader,137,0,S,,,Tynesoft,217,,,,,,,,,
Commonwealth Games 86,Tynesoft,GAMES86,134,0,C,,,Tynesoft,211,,,,,,,,,
Cylon Invasion,Tynesoft,CYLOAD,134,2,C,,,Tynesoft,212,,,,,,,,,
Future Shock,Tynesoft,FSHOCK,133,2,C,,,Tynesoft,210,,,,,,,,,
Goal,Tynesoft,GOAL,133,0,C,,,Tynesoft,209,,,,,,,,,
Ian Bothams Test Match,Tynesoft,IBLOAD,133,0,C,,,Tynesoft,209,,,,,,,,,
Indoor Sports,Tynesoft,INDOOR,136,0,C,,,Tynesoft,215,,,,,,,,,
Jet Set Willy 1,Tynesoft,JSW,133,0,C,Jet Set Willy,,Tynesoft,209,,,,,,,,,
Jet Set Willy 2,Tynesoft,JSW2L,133,2,C,,,Tynesoft,210,,,,,,,,,
Jet Set Willy 2021,Tynesoft,JSW2021,133,2,S,,,Tynesoft,210,,,,,,,,,
Kastle,Tynesoft,KASTLE,134,2,C,,,Tynesoft,212,,,,,,,,,
Mega Force,Tynesoft,M-FORCE,135,0,C,,,Tynesoft,213,,,,,,,,,
Mouse Trap,Tynesoft,MOUSE-L,133,2,C,,,Tynesoft,210,,,,,,,,,
Oxbridge,Tynesoft,OXLOADR,134,2,C,,,Tynesoft,212,,,,,,,,,
Phantom,Tynesoft,LOADER,135,2,C,,,Tynesoft,214,,,,,,,,,
Rig Attack,Tynesoft,RIG,133,0,C,,,Tynesoft,209,,,,,,,,,
Saigon,Tynesoft,SAIGON,135,2,C,,,Tynesoft,214,,,,,,,,,
Space Caverns,Tynesoft,SPACELD,133,0,C,,,Tynesoft,209,,,,,,,,,
Spy vs Spy,Tynesoft,SPYVSPY,135,0,C,,,Tynesoft,213,,,,,,,,,
Summer Olympiad,Tynesoft,LOADER,136,2,C,,,Tynesoft,216,,,,,,,,,
Super Gran The Adventure,Tynesoft,SPRGRN,133,0,C,,,Tynesoft,209,,,,,,,,,
Trek II,Tynesoft,TLOADER,134,2,C,,,Tynesoft,212,,,,,,,,,
US Drag Racing,Tynesoft,TURBO,134,0,C,,,Tynesoft,211,,,,,,,,,
Vindaloo,Tynesoft,VINDA,133,0,C,,,Tynesoft,209,,,,,,,,,
Winter Olympiad 88,Tynesoft,WINTERO,136,0,C,Winter Olympiad,,Tynesoft,215,,,,,,,,,
Winter Olympics,Tynesoft,WINTERL,134,0,C,,,Tynesoft,211,,,,,,,,,
Paranoid Pete,Ubik,PETE,123,2,C,,,Ubik,194,,,,,,,,,
Alien8,Ultimate,Alien,74,0,C,,,Ultimate,124,,,,,,,,,
Atic Atac,Ultimate,ATIC,74,0,C,,,Ultimate,124,,,,,,,,,
Cookie,Ultimate,COOKIE,74,0,C,,,Ultimate,124,,,,,,,,,
JetPac,Ultimate,JetPac,74,0,C,,,Ultimate,124,,,,,,,,,
Knight Lore,Ultimate,Knight,74,0,C,,,Ultimate,124,,,,,,,,,
Lunar Jetman,Ultimate,JETMAN,74,2,C,,,Ultimate,125,,,,,,,,,
Nightshade,Ultimate,Nights,74,0,C,,,Ultimate,124,,,,,,,,,
Sabre Wulf,Ultimate,SABRE,74,2,C,,,Ultimate,125,,,,,,,,,
Monster Mash,Unicorn Software,MONSTER,123,2,C,,,Unicorn Software,194,,,,,,,,,
Beach Head,US Gold,BHEAD,75,2,C,,,US Gold,127,,,,,,,,,
Bounty Bob Strikes Back,US Gold,Bounty,75,2,C,,,US Gold,127,,,,,,,,,
Bruce Lee,US Gold,BLEE,75,2,C,,,US Gold,127,,,,,,,,,
Crystal Castles,US Gold,CRYSTAL,75,0,C,,,US Gold,126,,,,,,,,,
Impossible Mission,US Gold,IM0,75,2,C,,,US Gold,127,,,,,,,,,
Raid over Moscow,US Gold,MOSCOW,75,0,C,,,US Gold,126,,,,,,,,,
Spy Hunter,US Gold,SPY,75,0,C,,,US Gold,126,,,,,,,,,
Tapper,US Gold,Tapper,75,0,C,,,US Gold,126,,,,,,,,,
Sim,Viper,SIM,123,0,C,,,Viper,193,,,,,,,,,
Ultron,Viper,ULTRON,123,0,C,,,Viper,193,,,,,,,,,
Brainstorm,Virgin Games,BRAINS,125,0,C,,,Virgin Games,196,,,,,,,,,
BugBomb,Virgin Games,BUGBOMB,125,0,C,,,Virgin Games,196,,,,,,,,,
Bugs,Virgin Games,BUGS,125,0,C,,,Virgin Games,196,,,,,,,,,
Checkout,Virgin Games,CHECK,125,0,C,,,Virgin Games,196,,,,,,,,,
Chieftain,Virgin Games,CHIEFTA,125,0,C,,,Virgin Games,196,,,,,,,,,
Cruncher,Virgin Games,CRUNCHR,125,0,C,,,Virgin Games,196,,,,,,,,,
High Rise Horror,Virgin Games,HRHORRR,125,2,C,,,Virgin Games,197,,,,,,,,,
Jungle Jive,Virgin Games,JJIVE,125,0,C,,,Virgin Games,196,,,,,,,,,
Maze Man,Virgin Games,MAZE-M,125,0,C,,,Virgin Games,196,,,,,,,,,
Microbe,Virgin Games,MICROBE,125,0,C,,,Virgin Games,196,,,,,,,,,
NocABloc,Virgin Games,NOC,125,0,C,,,Virgin Games,196,,,,,,,,,
Owzat,Virgin Games,OWZAT,125,0,C,,,Virgin Games,196,,,,,,,,,
Plankwalk,Virgin Games,PLANK,125,0,C,,,Virgin Games,196,,,,,,,,,
Sea Adventure,Virgin Games,SEAADV,125,0,C,,,Virgin Games,196,,,,,,,,,
Sinbad,Virgin Games,SINBAD,125,0,C,,,Virgin Games,196,,,,,,,,,
Trench,Virgin Games,TRENCH,125,2,C,,,Virgin Games,197,,,,,,,,,
Apple Pie,Visions,APPLE,76,0,C,,,Visions,128,,,,,,,,,
Dare Devil Dennis,Visions,DDDenis,76,0,C,,,Visions,128,,,,,,,,,
Demolator,Visions,DEMOLAT,76,0,C,,,Visions,128,,,,,,,,,
Digger,Visions,DIGGER,76,0,C,,,Visions,128,,,,,,,,,
Galaxy Raiders,Visions,GALRAID,76,0,C,,,Visions,128,,,,,,,,,
HuBert,Visions,HUBERT,76,0,C,,,Visions,128,,,,,,,,,
Nifty Lifty,Visions,NIFTY,76,0,C,,,Visions,128,,,,,,,,,
Pengi,Visions,Pengi,76,0,C,,,Visions,128,,,,,,,,,
Snooker,Visions,SNOOKER,76,0,C,,,Visions,128,,,,,,,,,
Warlord Of Doom,Visions,WAR,76,0,C,,,Visions,128,,,,,,,,,
Forbidden Fruit,Voyager Software,FFruit1,123,2,C,,,Voyager Software,194,,,,,,,,,
Crawler,Watford Electronics,CRAWLER,123,2,C,,,Watford Elect.,194,,,,,,,,,
Grid Cycle,Watford Electronics,GRIDCYC,123,2,C,,,Watford Elect.,194,,,,,,,,,
Infinity,White Panther,INFINIT,124,0,C,,,White Panther,195,,,,,,,,,
